idx,proba,pred_label
554,0.8899068322981366,1
555,0.4671472076310786,1
556,0.287062818336163,0
557,0.66052123773486,1
558,0.6701028608630122,1
559,0.6356081600098887,1
560,0.6516900689036912,1
561,0.6317224604293636,1
562,0.6016900689036911,1
563,0.6325133485888634,1
564,0.7178039206765644,1
565,0.7496027919364467,1
566,0.42474794023181117,1
567,0.41832600303588025,1
568,0.5022882236215283,1
569,0.6461030390092544,1
570,0.2740964328743239,0
571,0.6115505561070836,1
572,0.66052123773486,1
573,0.4618907973746683,1
574,0.6096788983530729,1
575,0.6096788983530729,1
576,0.5534882191828541,1
577,0.5435289929930154,1
578,0.38499266970254686,0
579,0.6356081600098887,1
580,0.6096788983530729,1
581,0.5236304406003797,1
582,0.6598327406660012,1
583,0.6598327406660012,1
584,0.6115571437223669,1
585,0.49186573471802675,1
586,0.5174917035672184,1
587,0.7157899144256434,1
588,0.702555494548592,1
589,0.8073377403225498,1
590,0.75289163997481,1
591,0.6356081600098887,1
592,0.6356081600098887,1
593,0.5248069111886149,1
594,0.7962279005056161,1
595,0.6416997879633717,1
596,0.5997455291243745,1
597,0.7475691699604743,1
598,0.7371442336338987,1
599,0.6619968640070071,1
600,0.5282115172542775,1
601,0.6800070079616223,1
602,0.6627999087206249,1
603,0.6356805501057528,1
604,0.6598327406660012,1
605,0.6096788983530729,1
606,0.8656644080557123,1
607,0.7796393603395517,1
608,0.6874087838984488,1
609,0.6460299616841179,1
610,0.30286256438059095,0
611,0.5236304406003797,1
612,0.4029137359527851,1
613,0.5022882236215283,1
614,0.5118657347180268,1
615,0.5118657347180268,1
616,0.7796393603395517,1
617,0.7282107889109802,1
618,0.8656644080557123,1
619,0.6356081600098887,1
620,0.5263818637502847,1
621,0.5179286862144148,1
622,0.6096788983530729,1
623,0.8899068322981366,1
624,0.6598327406660012,1
625,0.7796393603395517,1
626,0.6598327406660012,1
627,0.7962279005056161,1
628,0.5022882236215283,1
629,0.8315801645649741,1
630,0.5118657347180268,1
631,0.8899068322981366,1
632,0.4535768500948767,1
633,0.7282107889109802,1
634,0.6627999087206249,1
635,0.6356081600098887,1
636,0.6356805501057528,1
637,0.75289163997481,1
638,0.42855746404133493,1
639,0.744551641041306,1
640,0.6004328800378066,1
641,0.8073377403225498,1
642,0.6454078518434789,1
643,0.4441929932861406,1
644,0.638748892433103,1
645,0.29367346259386606,0
646,0.4796256849218379,1
647,0.5893230402208729,1
648,0.7371442336338987,1
649,0.5063818637502847,1
650,0.5504328800378067,1
651,0.5985690585361393,1
652,0.715094727259868,1
653,0.5893230402208729,1
654,0.6439809096889594,1
655,0.6356081600098887,1
656,0.6356081600098887,1
657,0.6356081600098887,1
658,0.6096788983530729,1
659,0.6096788983530729,1
660,0.6691919191919192,1
661,0.7796393603395517,1
662,0.710396513269157,1
663,0.6423871388768039,1
664,0.6356805501057528,1
665,0.6356081600098887,1
666,0.839136611582432,1
667,0.66052123773486,1
668,0.7178039206765644,1
669,0.4671472076310786,1
670,0.6570448269572174,1
671,0.5856081600098888,1
672,0.6333294890241239,1
673,0.6854479578392623,1
674,0.6340246761898994,1
675,0.8073377403225498,1
676,0.6972946095737483,1
677,0.3583022071307301,0
678,0.4323610907551784,1
679,0.5780562517404622,1
680,0.6096788983530729,1
681,0.6617325619237644,1
682,0.7178039206765644,1
683,0.6520052601860382,1
684,0.693592177164222,1
685,0.764235836627141,1
686,0.6617325619237644,1
687,0.4861639803320618,1
688,0.6433556618792252,1
689,0.5063818637502847,1
690,0.8156644080557124,1
691,0.6573466345602569,1
692,0.5233831905968128,1
693,0.5022882236215283,1
694,0.6755296527849486,1
695,0.5029755745349603,1
696,0.5893230402208729,1
697,0.5022882236215283,1
698,0.4708790640099938,1
699,0.6516900689036912,1
700,0.5263818637502847,1
701,0.7039848874429342,1
702,0.5366185257866073,1
703,0.4389799529448365,1
704,0.650513598315456,1
705,0.6340246761898994,1
706,0.66052123773486,1
707,0.20389063568010934,0
708,0.6016900689036911,1
709,0.5022882236215283,1
710,0.6598327406660012,1
711,0.6598327406660012,1
712,0.8257806889948467,1
713,0.5118657347180268,1
714,0.6598327406660012,1
715,0.6598327406660012,1
716,0.5022882236215283,1
717,0.6447544262081465,1
718,0.6333294890241239,1
719,0.6333294890241239,1
720,0.5263818637502847,1
721,0.42474794023181117,1
722,0.5118657347180268,1
723,0.5733218496047199,1
724,0.48130155291349536,1
725,0.4323610907551784,1
726,0.8073377403225498,1
727,0.48130155291349536,1
728,0.3460472703315148,0
729,0.624498320192955,1
730,0.5881465696326377,1
731,0.5263818637502847,1
732,0.6537781507827267,1
733,0.8656644080557123,1
734,0.5744983201929551,1
735,0.20389063568010934,0
736,0.38665129857536973,0
737,0.5022882236215283,1
738,0.5495568589116977,1
739,0.5435996824666235,1
740,0.6461030390092544,1
741,0.3027585273823304,0
742,0.75289163997481,1
743,0.4693218750689039,1
744,0.4796256849218379,1
745,0.8340854606872913,1
746,0.8083278849297155,1
747,0.49592588509396657,1
748,0.5740896358543417,1
749,0.4543731537279925,1
750,0.4796256849218379,1
751,0.47592588509396655,1
752,0.40635858448951423,1
753,0.4406079715417577,1
754,0.5236304406003797,1
755,0.35164039130083274,0
756,0.5277283656035409,1
757,0.5906669503244336,1
758,0.6251935073587306,1
759,0.6251856711063872,1
760,0.3589998174234401,0
761,0.44042451855544834,1
762,0.5549175225645813,1
763,0.49592588509396657,1
764,0.4796256849218379,1
765,0.41944614209320086,1
766,0.5222882236215283,1
767,0.26372697070371487,0
768,0.45962568492183786,1
769,0.5628993607012183,1
770,0.47592588509396655,1
771,0.5118657347180268,1
772,0.665107163881447,1
773,0.45962568492183786,1
774,0.4276504646523622,1
775,0.48437847599041844,1
776,0.4868651070064612,1
777,0.4796256849218379,1
778,0.5118657347180268,1
779,0.7417818001578763,1
780,0.7178039206765644,1
781,0.7066940808596307,1
782,0.4450486921115105,1
783,0.5255099997595314,1
784,0.31803921568627447,0
785,0.4796256849218379,1
786,0.7417818001578763,1
787,0.49592588509396657,1
788,0.7893512772766967,1
789,0.4492031960183363,1
790,0.4461262729414132,1
791,0.6614897607372813,1
792,0.26786377708978326,0
793,0.3523478712227219,0
794,0.348973001764373,0
795,0.49256686139242606,1
796,0.47414181395409594,1
797,0.6613866633797608,1
798,0.7123551863821822,1
799,0.8073377403225498,1
800,0.8583278849297156,1
801,0.4635014416323714,1
802,0.7123551863821822,1
803,0.45962568492183786,1
804,0.5104420141262246,1
805,0.3468224641299644,0
806,0.48878881164110366,1
807,0.5236304406003797,1
808,0.8044148880237326,1
809,0.7962279005056161,1
810,0.7893512772766967,1
811,0.5222882236215283,1
812,0.8389166876909708,1
813,0.4508470074589499,1
814,0.45962568492183786,1
815,0.4804317148858376,1
816,0.8330513751162243,1
817,0.878796992481203,1
818,0.41807359307359304,1
819,0.6992866734522234,1
820,0.6992866734522234,1
821,0.5118657347180268,1
822,0.7962279005056161,1
823,0.4796256849218379,1
824,0.45962568492183786,1
825,0.45962568492183786,1
826,0.878796992481203,1
827,0.5118657347180268,1
828,0.47592588509396655,1
829,0.47592588509396655,1
830,0.4492031960183363,1
831,0.45962568492183786,1
832,0.4796256849218379,1
833,0.4193893825472773,1
834,0.45962568492183786,1
835,0.6426683109657931,1
836,0.4642735739834512,1
837,0.6474140736776575,1
838,0.4692031960183363,1
839,0.4747537239218055,1
840,0.4692031960183363,1
841,0.4323610907551784,1
842,0.4307273877292853,1
843,0.49231328627816995,1
844,0.47592588509396655,1
845,0.7371442336338987,1
846,0.8073377403225498,1
847,0.7001084678910391,1
848,0.6931230696127346,1
849,0.45962568492183786,1
850,0.4939559870869169,1
851,0.5664349376114082,1
852,0.5495597022571955,1
853,0.4435014416323714,1
854,0.32525240996228716,0
855,0.8389166876909708,1
856,0.6776523275401619,1
857,0.49592588509396657,1
858,0.49592588509396657,1
859,0.8899068322981366,1
860,0.4435014416323714,1
861,0.4882055460457984,1
862,0.8340854606872913,1
863,0.4764426181029596,1
864,0.26961816305469555,0
865,0.5118657347180268,1
866,0.4492031960183363,1
867,0.4796256849218379,1
868,0.5057206929692699,1
869,0.44042451855544834,1
870,0.49592588509396657,1
871,0.49592588509396657,1
872,0.3980252511561809,1
873,0.43516810829903807,1
874,0.47592588509396655,1
875,0.5118657347180268,1
876,0.47592588509396655,1
877,0.48878881164110366,1
878,0.4692031960183363,1
879,0.6832047645584209,1
880,0.5318357814932647,1
881,0.8330513751162243,1
882,0.48437847599041844,1
883,0.4492031960183363,1
884,0.5074250141482739,1
885,0.6973688617940645,1
886,0.6251856711063872,1
887,0.4492031960183363,1
888,0.5324448152466728,1
889,0.5043784759904184,1
890,0.4821443724889245,1
891,0.32525240996228716,0
892,0.4290288445127155,1
893,0.45962568492183786,1
894,0.45962568492183786,1
895,0.5630958069239982,1
896,0.7397897362794013,1
897,0.8899068322981366,1
898,0.5818357814932648,1
899,0.4942248410399813,1
900,0.23628482972136222,0
901,0.5263818637502847,1
902,0.4492031960183363,1
903,0.49592588509396657,1
904,0.608630860664759,1
905,0.5118657347180268,1
906,0.4450486921115105,1
907,0.4692031960183363,1
908,0.5664349376114082,1
909,0.3739699516170104,0
910,0.7397897362794013,1
911,0.7722500210243041,1
912,0.5740896358543417,1
913,0.4450486921115105,1
914,0.45962568492183786,1
915,0.7611401812073704,1
916,0.7213686836478224,1
917,0.45962568492183786,1
918,0.4796256849218379,1
919,0.5740896358543417,1
920,0.4693218750689039,1
921,0.4796256849218379,1
922,0.45962568492183786,1
923,0.4796256849218379,1
924,0.4796256849218379,1
925,0.5076905909763194,1
926,0.49592588509396657,1
927,0.6050762262782061,1
928,0.4492031960183363,1
929,0.45962568492183786,1
930,0.4796256849218379,1
931,0.8340854606872913,1
932,0.26961816305469555,0
933,0.4821443724889245,1
934,0.45962568492183786,1
935,0.6733607475262974,1
936,0.4450486921115105,1
937,0.8340854606872913,1
938,0.8340854606872913,1
939,0.8340854606872913,1
940,0.8340854606872913,1
941,0.7648426136168968,1
942,0.4396550563483044,1
943,0.4276504646523622,1
944,0.2793806036648481,0
945,0.7397897362794013,1
946,0.45962568492183786,1
947,0.8255293069241999,1
948,0.8899068322981366,1
949,0.27894736842105267,0
950,0.48437847599041844,1
951,0.4492031960183363,1
952,0.5255099997595314,1
953,0.6286212858349081,1
954,0.38015579746329775,0
955,0.44042451855544834,1
956,0.5463751004556485,1
957,0.5181130798798211,1
958,0.26961816305469555,0
959,0.8631591119333951,1
960,0.4796256849218379,1
961,0.45962568492183786,1
962,0.4461262729414132,1
963,0.5076905909763194,1
964,0.47592588509396655,1
965,0.614771018455229,1
966,0.6416997879633717,1
967,0.49592588509396657,1
968,0.49186573471802675,1
969,0.57560704758734,1
970,0.6179286451422673,1
971,0.5255099997595314,1
972,0.44042451855544834,1
973,0.5236304406003797,1
974,0.38499266970254686,0
975,0.4492031960183363,1
976,0.5740896358543417,1
977,0.45962568492183786,1
978,0.4692031960183363,1
979,0.38015579746329775,0
980,0.4796256849218379,1
981,0.45962568492183786,1
982,0.5236304406003797,1
983,0.5206786761625471,1
984,0.4508470074589499,1
985,0.4635014416323714,1
986,0.45962568492183786,1
987,0.45962568492183786,1
988,0.4796256849218379,1
989,0.5673896394000637,1
990,0.45962568492183786,1
991,0.4796256849218379,1
992,0.780288050881556,1
993,0.45962568492183786,1
994,0.4796256849218379,1
995,0.7704703247480402,1
996,0.4461262729414132,1
997,0.7161342355733835,1
998,0.8330513751162243,1
999,0.4355229737726802,1
1000,0.8656644080557123,1
1001,0.47592588509396655,1
1002,0.5504328800378067,1
1003,0.51910515680265,1
1004,0.47592588509396655,1
1005,0.45962568492183786,1
1006,0.49256686139242606,1
1007,0.38230633509770634,0
1008,0.5554636591478697,1
1009,0.4821443724889245,1
1010,0.6720949247414872,1
1011,0.8340854606872913,1
1012,0.8899068322981366,1
1013,0.49022413070800164,1
1014,0.7815801645649739,1
1015,0.3676552084022372,0
1016,0.4796256849218379,1
1017,0.45962568492183786,1
1018,0.37777947542653423,0
1019,0.44042451855544834,1
1020,0.3695292310472576,0
1021,0.5813383115418054,1
1022,0.3468224641299644,0
1023,0.4671472076310786,1
1024,0.3293584227949553,0
1025,0.4796256849218379,1
1026,0.5504328800378067,1
1027,0.4796256849218379,1
1028,0.25537450664785133,0
1029,0.49256686139242606,1
1030,0.45962568492183786,1
1031,0.45962568492183786,1
1032,0.40635858448951423,1
1033,0.7317135674316763,1
1034,0.8073377403225498,1
1035,0.41832600303588025,1
1036,0.44117546540147157,1
1037,0.5740896358543417,1
1038,0.35126318469971723,0
1039,0.5588057205724618,1
1040,0.4739559870869169,1
1041,0.539323040220873,1
1042,0.6671002108087509,1
1043,0.8020336354418456,1
1044,0.4796256849218379,1
1045,0.4748543543908227,1
1046,0.7104367709181103,1
1047,0.7099524849231627,1
1048,0.7308361221281813,1
1049,0.624009200518152,1
1050,0.5233831905968128,1
1051,0.47592588509396655,1
1052,0.26961816305469555,0
1053,0.42665933636921355,1
1054,0.4492031960183363,1
1055,0.8949579831932774,1
1056,0.5318357814932647,1
1057,0.45962568492183786,1
1058,0.4492031960183363,1
1059,0.4492031960183363,1
1060,0.5236304406003797,1
1061,0.4692031960183363,1
1062,0.8899068322981366,1
1063,0.4610891722045878,1
1064,0.48878881164110366,1
1065,0.4018347749657047,1
1066,0.5871739398714331,1
1067,0.8229756208703577,1
1068,0.45962568492183786,1
1069,0.5340529295038812,1
1070,0.45962568492183786,1
1071,0.4796256849218379,1
1072,0.4796256849218379,1
1073,0.6123249299719887,1
