threshold,precision,recall,f1
0.06570762751123947,0.5452335474908838,0.9877319911921988,0.7026180353542071
0.0658985683111559,0.5450755601875977,0.9871028625353885,0.7023276633836061
0.0663297897758777,0.5449965253648367,0.9867882982069833,0.7021824286509125
0.06667122097280412,0.5450912250217202,0.9867882982069833,0.7022610252961613
0.06686952327937512,0.5451859575947167,0.9867882982069833,0.7023396395383301
0.06693190816548836,0.5451069007474362,0.9864737338785782,0.7021943573663127
0.06758561530508947,0.5450278164116829,0.986159169550173,0.7020490426599378
0.06827656734944848,0.5451225873761085,0.986159169550173,0.7021276595740096
0.06845193483078661,0.5452173913043479,0.986159169550173,0.7022062940974249
0.06885149499511688,0.5451382849191164,0.9858446052217679,0.702060931899183
0.06892521553036939,0.5450591510090467,0.9855300408933627,0.7019155371340771
