idx,proba,pred_label
0,0.49513816517195963,1
1,0.6809237609508886,1
2,0.7942484842010694,1
3,0.8456339343414242,1
4,0.7587887266111557,1
5,0.7589501512635464,1
6,0.5198222175824566,1
7,0.724667706603277,1
8,0.7181712255827403,1
9,0.4789568356651573,1
10,0.6885958133132909,1
11,0.34360823596750173,1
12,0.48747587914016516,1
13,0.7085399361514649,1
14,0.39993839534572595,1
15,0.44441994732929313,1
16,0.6137748042398263,1
17,0.820790279728937,1
18,0.5310128977218438,1
19,0.6022958745510136,1
20,0.6036798018557674,1
21,0.3469237082871818,1
22,0.7684488774567699,1
23,0.6061494487099254,1
24,0.45510633086224456,1
25,0.6874125951083657,1
26,0.5200379538557272,1
27,0.6864336049660278,1
28,0.4834093902369402,1
29,0.4158269605307104,1
30,0.5278200897031635,1
31,0.8087247510132346,1
32,0.6067269854746266,1
33,0.7828951957388388,1
34,0.49127202007256277,1
35,0.5310128977218438,1
36,0.7589501512635464,1
37,0.7700806117520522,1
38,0.44580198659200687,1
39,0.714461307941838,1
40,0.7328261440993855,1
41,0.5186041823011176,1
42,0.4018502503392195,1
43,0.5937228273845089,1
44,0.7885750312184355,1
45,0.45183691945937204,1
46,0.6848239000997689,1
47,0.5310128977218438,1
48,0.7446798277978389,1
49,0.5031542098697085,1
50,0.5684649772816792,1
51,0.571894220116855,1
52,0.3302221304056277,1
53,0.5904913810479386,1
54,0.7700806117520522,1
55,0.7824924930912454,1
56,0.8207283294617217,1
57,0.49907129466257355,1
58,0.4766918691374248,1
59,0.6633124823567245,1
60,0.38216505990335364,1
61,0.7942484842010694,1
62,0.6647155039352091,1
63,0.7159354631680288,1
64,0.8225441132076415,1
65,0.7598481753352908,1
66,0.7564643990923616,1
67,0.7271655028292374,1
68,0.8857577776108155,1
69,0.7068698526408324,1
70,0.4728348610518819,1
71,0.7657594665378671,1
72,0.5873949040257678,1
73,0.7305764532152006,1
74,0.7589501512635464,1
75,0.5713159132082142,1
76,0.4728348610518819,1
77,0.69310093936977,1
78,0.4728348610518819,1
79,0.7693936072324956,1
80,0.4781248533579146,1
81,0.8060494960927115,1
82,0.6491839861094696,1
83,0.5178848740143046,1
84,0.6783531494307227,1
85,0.7942484842010694,1
86,0.6439847223651088,1
87,0.7429157024948628,1
88,0.7836296376976357,1
89,0.4438785160014421,1
90,0.5749807504831258,1
91,0.5703663438791932,1
92,0.5332781229930211,1
93,0.6297899982867224,1
94,0.8428742022544804,1
95,0.619988288854945,1
96,0.7524956952356489,1
97,0.7336864096040372,1
98,0.7589501512635464,1
99,0.8486333931170926,1
100,0.6210635471062946,1
101,0.7551610207987944,1
102,0.7308197836708387,1
103,0.3433083323441877,1
104,0.6864802308833956,1
105,0.5303041137764511,1
106,0.46644603842286947,1
107,0.4117221132686549,1
108,0.563873422361681,1
109,0.6685608435241042,1
110,0.7508966517985117,1
111,0.7711896576648034,1
112,0.41886548707743304,1
113,0.6970477728719388,1
114,0.7636022084389894,1
115,0.7201416678965588,1
116,0.5298149051711182,1
117,0.6069608692219551,1
118,0.681929503822202,1
119,0.5791774806338177,1
120,0.6913012358730649,1
121,0.49127202007256277,1
122,0.4728348610518819,1
123,0.7427328579280267,1
124,0.7103837865300684,1
125,0.42933186435878723,1
126,0.7249137015169861,1
127,0.728076259742808,1
128,0.4684372476598974,1
129,0.6223671924473703,1
130,0.6267422629892115,1
131,0.6223671924473703,1
132,0.450288143707909,1
133,0.3727332274746472,1
134,0.35244817595163724,1
135,0.2910783656283543,0
136,0.48313497832097513,1
137,0.5310128977218438,1
138,0.39306264692335385,1
139,0.438904197753231,1
140,0.5304388265580863,1
141,0.508587751869509,1
142,0.45860289945296684,1
143,0.5267073448777497,1
144,0.7106340594591138,1
145,0.7384024945881422,1
146,0.6485793180752526,1
147,0.45745270653567666,1
148,0.6332402799573054,1
149,0.5873654312295019,1
150,0.7684488774567699,1
151,0.7202621883868789,1
152,0.7684488774567699,1
153,0.6524738447309794,1
154,0.5032957525550671,1
155,0.5947209462545661,1
156,0.5705128102382165,1
157,0.9275329587237785,1
158,0.48964074204086666,1
159,0.43444060151194813,1
160,0.7283588476174747,1
161,0.48983661683895857,1
162,0.4781248533579146,1
163,0.5054826100870413,1
164,0.48983661683895857,1
165,0.6854452249652948,1
166,0.4781248533579146,1
167,0.44064021594075853,1
168,0.45209796684783965,1
169,0.7294113775775019,1
170,0.41068795444910816,1
171,0.25079582036110765,0
172,0.7291280202259824,1
173,0.8373657591227345,1
174,0.5310128977218438,1
175,0.5310128977218438,1
176,0.5310128977218438,1
177,0.6763353362773689,1
178,0.8087247510132346,1
179,0.8087247510132346,1
180,0.5689436294930003,1
181,0.5869613551234909,1
182,0.7078641672882056,1
183,0.3679955016652,1
184,0.29967775759226606,0
185,0.7142635291695739,1
186,0.7036255344702853,1
187,0.7704749241822176,1
188,0.6315595506169338,1
189,0.8087247510132346,1
190,0.5178848740143046,1
191,0.4509584534234979,1
192,0.39301932980534204,1
193,0.5310128977218438,1
194,0.5310128977218438,1
195,0.713221929674594,1
196,0.6633156864150193,1
197,0.8217790113026695,1
198,0.6941781994140325,1
199,0.7942484842010694,1
200,0.7032597170558039,1
201,0.27926904308233447,0
202,0.3388764403475093,1
203,0.6884874997155817,1
204,0.4728348610518819,1
205,0.4728348610518819,1
206,0.7252624851542493,1
207,0.7573915199971158,1
208,0.4728348610518819,1
209,0.439493210941463,1
210,0.7158861730381061,1
211,0.855422287985626,1
212,0.27305288924751475,0
213,0.5574325250446395,1
214,0.5310128977218438,1
215,0.4184918895210791,1
216,0.5310128977218438,1
217,0.7446000366238784,1
218,0.8087247510132346,1
219,0.6809231347188659,1
220,0.5310128977218438,1
221,0.44580198659200687,1
222,0.508914728435993,1
223,0.3785148163285833,1
224,0.7321789199013121,1
225,0.39431005606491093,1
226,0.6336676094549545,1
227,0.7256785309146803,1
228,0.6062835270563126,1
229,0.7367847322954159,1
230,0.45745270653567666,1
231,0.31282571620805594,0
232,0.4328625074114866,1
233,0.49127202007256277,1
234,0.7013569081277807,1
235,0.5911576050274184,1
236,0.37382211566059376,1
237,0.7145850360459974,1
238,0.33736924007134017,1
239,0.397216641133429,1
240,0.2584236933454759,0
241,0.5412295843154845,1
242,0.49127202007256277,1
243,0.5178848740143046,1
244,0.5178848740143046,1
245,0.8363416877875657,1
246,0.5845063661931919,1
247,0.8035209063573425,1
248,0.6439847223651088,1
249,0.4781248533579146,1
250,0.44441994732929313,1
251,0.7191168828216792,1
252,0.31282571620805594,0
253,0.4728348610518819,1
254,0.4728348610518819,1
255,0.6163116526833525,1
256,0.6788675633883438,1
257,0.7371172545928635,1
258,0.2538851461061261,0
259,0.27615049114351997,0
260,0.3964820518362562,1
261,0.7684488774567699,1
262,0.5446242407199653,1
263,0.706904679275637,1
264,0.614252159164414,1
265,0.5082975032014639,1
266,0.39311866120093886,1
267,0.7716056644885487,1
268,0.6819447614594653,1
269,0.5607282593633351,1
270,0.581197245440085,1
271,0.44441994732929313,1
272,0.7741892076357934,1
273,0.6015893718689996,1
274,0.49861198033512216,1
275,0.6747120554001138,1
276,0.7484599070889194,1
277,0.6605347452586174,1
278,0.3224916516017188,0
279,0.4372949825610275,1
280,0.5178848740143046,1
281,0.5843074647513918,1
282,0.7232263045541408,1
283,0.5851550244940631,1
284,0.3790423930702414,1
285,0.44441994732929313,1
286,0.49127202007256277,1
287,0.713221929674594,1
288,0.6647155039352091,1
289,0.4728348610518819,1
290,0.6980408811129392,1
291,0.28639786815693596,0
292,0.5982667501590349,1
293,0.4107458310401719,1
294,0.6632804383859358,1
295,0.39870037064301844,1
296,0.5693739659293575,1
297,0.5310128977218438,1
298,0.45145494810509235,1
299,0.567805613839329,1
300,0.7549105931098362,1
301,0.8087247510132346,1
302,0.3732483634998112,1
303,0.47044813075567915,1
304,0.551489953592179,1
305,0.5713159132082142,1
306,0.6548333535982174,1
307,0.4300104910917025,1
308,0.46033096705730486,1
309,0.7131822295423408,1
310,0.3670269659073812,1
311,0.5808894928456584,1
312,0.6397676536503552,1
313,0.5871201524997083,1
314,0.49127202007256277,1
315,0.4906564960594417,1
316,0.6363956410865738,1
317,0.6032928850109192,1
318,0.4442036346703646,1
319,0.26773572302874177,0
320,0.6679382282869136,1
321,0.674569806108661,1
322,0.46334631417617334,1
323,0.6897228485322527,1
324,0.5775833631721413,1
325,0.5775833631721413,1
326,0.49861198033512216,1
327,0.4346845980828929,1
328,0.7623034198337353,1
329,0.6190165801834873,1
330,0.5082975032014639,1
331,0.6190165801834873,1
332,0.5973737947522701,1
333,0.343838709345416,1
334,0.4105302615532981,1
335,0.3887186117002952,1
336,0.6495245941115763,1
337,0.6363956410865738,1
338,0.7192563456737183,1
339,0.7753487799619422,1
340,0.3508750714169544,1
341,0.9134440383893604,1
