feature,coef,coef_abs,signo
cat__localidad_Sebastian Elcano,0.08191054644171594,0.08191054644171594,+
cat__consultante_localidad_sebastian elcano,0.08191054644171594,0.08191054644171594,+
cat__consultante_localidad_lincoln,-0.08182470330578356,0.08182470330578356,-
cat__localidad_Lincoln,-0.08182470330578356,0.08182470330578356,-
cat__consultante_genero_,0.08181041920244723,0.08181041920244723,+
cat__consultante_localidad_san isidro,0.08179702604614146,0.08179702604614146,+
cat__consultante_localidad_concordia,0.0817129127161123,0.0817129127161123,+
cat__consultante_localidad_santa ana,0.08148337297621953,0.08148337297621953,+
cat__localidad_Olivos,0.08123449815614071,0.08123449815614071,+
cat__consultante_localidad_palermo,0.080554214611387,0.080554214611387,+
cat__localidad_Campo Grande,-0.08022955853863056,0.08022955853863056,-
cat__consultante_localidad_campo grande,-0.08022955853863056,0.08022955853863056,-
cat__localidad_Chivilcoy,-0.08019955882608673,0.08019955882608673,-
cat__localidad_Neuquén,0.0801156873107516,0.0801156873107516,+
cat__provincia_La Pampa,0.07972259325531825,0.07972259325531825,+
cat__consultante_provincia_la pampa,0.07972259325531825,0.07972259325531825,+
cat__localidad_chaco,0.07935844873283195,0.07935844873283195,+
cat__consultante_localidad_lisandro olmos,0.07919642166033171,0.07919642166033171,+
cat__localidad_Lisandro Olmos,0.07919642166033171,0.07919642166033171,+
cat__consultante_localidad_ituzaing,0.07907482081904295,0.07907482081904295,+
cat__consultante_localidad_ro cuarto,0.07892274722695343,0.07892274722695343,+
cat__localidad_Buta Ranquil,0.07872792677402429,0.07872792677402429,+
cat__consultante_localidad_buta ranquil,0.07872792677402429,0.07872792677402429,+
cat__consultante_provincia_ciudad autnoma de buenos aires,-0.07860485141938203,0.07860485141938203,-
cat__temporada_invierno,0.07841465192875934,0.07841465192875934,+
cat__consultante_localidad_chacabuco,0.07823038876061814,0.07823038876061814,+
cat__localidad_Chacabuco,0.07823038876061814,0.07823038876061814,+
cat__localidad_Ulapes,0.07748017654746851,0.07748017654746851,+
cat__localidad_Mojón Grande,-0.07739112110342526,0.07739112110342526,-
cat__localidad_la costa,0.07738859242485646,0.07738859242485646,+
cat__consultante_localidad_villa luro,0.07735285348324347,0.07735285348324347,+
cat__localidad_Villa Luro,0.07735285348324347,0.07735285348324347,+
cat__consultante_localidad_villa ballester,-0.07732811100797601,0.07732811100797601,-
cat__origen_institucion - direccion de la mujer - poder jucial de mendoza,0.07728833833534278,0.07728833833534278,+
cat__localidad_la Matanza,0.07710717222269084,0.07710717222269084,+
cat__consultante_como_conocio_la_linea_error,-0.07684429652256741,0.07684429652256741,-
cat__consultante_localidad_parana,0.07675101337017813,0.07675101337017813,+
cat__localidad_Tapiales,-0.07673662872923644,0.07673662872923644,-
cat__consultante_localidad_guavirav,0.07660517885521209,0.07660517885521209,+
cat__localidad_Guaviraví,0.07660517885521209,0.07660517885521209,+
cat__localidad_Ciudad de Córdoba,-0.07622785486549655,0.07622785486549655,-
cat__localidad_Lomas del Mirador,-0.07583200640653352,0.07583200640653352,-
cat__localidad_Miramar,0.07565345926287848,0.07565345926287848,+
cat__consultante_localidad_miramar,0.07565345926287848,0.07565345926287848,+
cat__localidad_Bahía Blanca,0.0751691687602631,0.0751691687602631,+
cat__localidad_San Rafael,-0.07412923131634068,0.07412923131634068,-
cat__localidad_Claypole,0.07373629082466017,0.07373629082466017,+
cat__consultante_localidad_claypole,0.07373629082466017,0.07373629082466017,+
cat__consultante_provincia_la rioja,0.07257031079292657,0.07257031079292657,+
cat__localidad_Zarate,0.07225984962992492,0.07225984962992492,+
cat__localidad_Funes,0.07219977806460079,0.07219977806460079,+
cat__consultante_localidad_funes,0.07219977806460079,0.07219977806460079,+
cat__consultante_localidad_monte grande,0.07216883435020431,0.07216883435020431,+
cat__localidad_Wanda,-0.07181633372839454,0.07181633372839454,-
cat__origen_institucion - pnr,0.07153948530017061,0.07153948530017061,+
cat__consultante_como_conocio_la_linea_por error,-0.07131733409069967,0.07131733409069967,-
cat__localidad_Santa Ana,0.07110809896045539,0.07110809896045539,+
cat__localidad_Villaguay,0.07088267357371107,0.07088267357371107,+
cat__consultante_localidad_villaguay,0.07088267357371107,0.07088267357371107,+
cat__localidad_Tafí Viejo,-0.070757223570081,0.070757223570081,-
cat__localidad_San Geronimo del Sauce,-0.07060773170310079,0.07060773170310079,-
cat__localidad_Santo Tomé,0.07044107384833619,0.07044107384833619,+
cat__consultante_localidad_santo tom,0.07044107384833619,0.07044107384833619,+
cat__localidad_Saladillo,-0.07012817515523018,0.07012817515523018,-
cat__consultante_localidad_avellaneda,0.06966546150996648,0.06966546150996648,+
cat__origen_institucion - ministerio de justicia de la provincia de bs. as,0.06947823744157894,0.06947823744157894,+
cat__consultante_localidad_rosario de lerma,0.06898135181452442,0.06898135181452442,+
cat__localidad_Rosario de Lerma,0.06898135181452442,0.06898135181452442,+
cat__localidad_Los Hornos,-0.06892546189339516,0.06892546189339516,-
cat__via_ingreso_telefono de coordinacion,0.06890707344729928,0.06890707344729928,+
cat__via_ingreso_telefono_institucional,-0.06862733828111775,0.06862733828111775,-
cat__origen_institucion - organismo de ninez,0.06862164747594034,0.06862164747594034,+
cat__consultante_localidad_rio grande,0.06825641024213704,0.06825641024213704,+
cat__consultante_localidad_ricardo rojas,0.06805318960704004,0.06805318960704004,+
cat__localidad_Monteros,-0.0675171003541329,0.0675171003541329,-
cat__consultante_localidad_san francisco solano,0.06737930001423068,0.06737930001423068,+
cat__consultante_localidad_pilar,-0.06737179421826889,0.06737179421826889,-
cat__consultante_localidad_san nicolas,0.0672590727497993,0.0672590727497993,+
cat__localidad_San Nicolas,0.0672590727497993,0.0672590727497993,+
cat__consultante_localidad_gerli,0.06715757158365353,0.06715757158365353,+
cat__localidad_Gerli,0.06715757158365353,0.06715757158365353,+
cat__provincia_Salta,0.06698573670928507,0.06698573670928507,+
cat__localidad_Morón,0.06693218338223651,0.06693218338223651,+
cat__localidad_la matanza,0.06684922391238238,0.06684922391238238,+
cat__consultante_localidad_san luis,-0.06681600286609785,0.06681600286609785,-
cat__consultante_localidad_hurlingham,0.06674371998695994,0.06674371998695994,+
cat__consultante_localidad_villa de merlo,0.0667319960909481,0.0667319960909481,+
cat__localidad_Villa de Merlo,0.0667319960909481,0.0667319960909481,+
cat__consultante_localidad_villa atamisqui,0.06657725777207563,0.06657725777207563,+
cat__consultante_localidad_ciudadela,0.06641901350075904,0.06641901350075904,+
cat__consultante_nacionalidad_paraguay,-0.06631860509903773,0.06631860509903773,-
cat__localidad_Juan José Castelli,-0.06561047994384528,0.06561047994384528,-
cat__consultante_localidad_juan jos castelli,-0.06561047994384528,0.06561047994384528,-
cat__localidad_Libertad,-0.06520504769934946,0.06520504769934946,-
cat__origen_institucion - gna,0.0649742579139073,0.0649742579139073,+
cat__consultante_localidad_presidencia roque senz pea,0.06466503572180425,0.06466503572180425,+
cat__consultante_genero_intersex,-0.06435105702692578,0.06435105702692578,-
cat__origen_institucion - fsicalia federal de mdq,0.06426884193967153,0.06426884193967153,+
cat__localidad_Ensenada,-0.06252177927823947,0.06252177927823947,-
cat__localidad_Villa Ballester,-0.06238102857082154,0.06238102857082154,-
cat__consultante_genero_mujer cis,-0.06201569256481953,0.06201569256481953,-
cat__consultante_localidad_aguirre,0.061891686170636034,0.061891686170636034,+
cat__provincia_Santigo del Estero,0.061891686170636034,0.061891686170636034,+
cat__localidad_Aguirre,0.061891686170636034,0.061891686170636034,+
"cat__origen_institucion - escuela secundaria n 78, del barrio parque palermo, de la ciudad de mar del plata, provincia de buenos",0.06155217072916002,0.06155217072916002,+
cat__consultante_localidad_villa madero,0.0608917703821963,0.0608917703821963,+
cat__consultante_localidad_la tablada,0.06074630523507222,0.06074630523507222,+
num__es_fin_semana,0.060281041944276116,0.060281041944276116,+
cat__consultante_como_conocio_la_linea_Envió Carta a Funcionario,0.06003420491441004,0.06003420491441004,+
cat__localidad_Caballito,0.05969266422401164,0.05969266422401164,+
cat__consultante_localidad_caballito,0.05969266422401164,0.05969266422401164,+
cat__provincia_Entre Ríos,0.0596807873317398,0.0596807873317398,+
cat__localidad_Benavidez,-0.059593697451546614,0.059593697451546614,-
cat__localidad_Burzaco,0.059544434197258064,0.059544434197258064,+
"cat__origen_institucion - direccion de asistencia a mujeres, generos y diversidad",0.059420359075666326,0.059420359075666326,+
cat__localidad_González Catán,0.05936545716482203,0.05936545716482203,+
cat__origen_institucion - policia ciudad caba,0.059235207556427076,0.059235207556427076,+
cat__consultante_tipo_consultante,-0.05903008761086168,0.05903008761086168,-
cat__consultante_localidad_el bolsn,-0.05873783428782627,0.05873783428782627,-
cat__localidad_El Bolsón,-0.05873783428782627,0.05873783428782627,-
cat__localidad_General Mosconi,0.05860923689036806,0.05860923689036806,+
"cat__localidad_Capitán Sarmiento, Buenos Aires",-0.05858865060700248,0.05858865060700248,-
cat__localidad_Unquillo,-0.05853326457865803,0.05853326457865803,-
cat__consultante_localidad_9 de julio,0.058298753236855794,0.058298753236855794,+
cat__localidad_9 de julio,0.058298753236855794,0.058298753236855794,+
cat__consultante_localidad_media agua,0.058162795410748085,0.058162795410748085,+
cat__localidad_Media Agua,0.058162795410748085,0.058162795410748085,+
cat__origen_institucion - sedronar,0.05816067973465147,0.05816067973465147,+
cat__localidad_La Banda,-0.058031099156266086,0.058031099156266086,-
cat__origen_institucion - accion catolica,0.05796209165780761,0.05796209165780761,+
cat__localidad_Avellaneda,-0.057861880834293195,0.057861880834293195,-
cat__localidad_Ituzaingó,-0.05780901995766764,0.05780901995766764,-
cat__localidad_Veintiocho de Noviembre,0.057692766636644674,0.057692766636644674,+
cat__localidad_City Bell,-0.057571505620191914,0.057571505620191914,-
cat__origen_institucion - fundacion puerta violeta,0.05726523401960166,0.05726523401960166,+
cat__provincia_Buenos Aires,0.05709214557946324,0.05709214557946324,+
cat__localidad_Balcarce,-0.0569221754866647,0.0569221754866647,-
cat__consultante_localidad_muiz,-0.05666852720297812,0.05666852720297812,-
cat__localidad_Muñiz,-0.05666852720297812,0.05666852720297812,-
cat__localidad_Vicente López,-0.056111930444741734,0.056111930444741734,-
cat__consultante_localidad_bccar,0.05608328657797089,0.05608328657797089,+
cat__localidad_Béccar,0.05608328657797089,0.05608328657797089,+
cat__via_ingreso_solicitada por coordinacion,0.05608328657797089,0.05608328657797089,+
cat__localidad_Gregorio de Laferrère,-0.05602138992042916,0.05602138992042916,-
cat__origen_institucion - asosiacion de las mujeres por los derechos humanos,0.05551831867511713,0.05551831867511713,+
cat__via_ingreso_equipo de procedimientos del programa,0.055401097663372444,0.055401097663372444,+
cat__localidad_Sierra de la Ventana,0.055401097663372444,0.055401097663372444,+
cat__localidad_Los Frentones,0.055090779556871895,0.055090779556871895,+
cat__consultante_localidad_los frentones,0.055090779556871895,0.055090779556871895,+
cat__localidad_Viedma,-0.05492139194008782,0.05492139194008782,-
cat__localidad_Martin Coronado,-0.0547252492467916,0.0547252492467916,-
cat__localidad_Añelo,-0.0544338093648463,0.0544338093648463,-
cat__consultante_localidad_san rafael,0.05421437293405612,0.05421437293405612,+
cat__localidad_Esquel,0.05396857971896306,0.05396857971896306,+
cat__localidad_Cipolletti,-0.053723666772485294,0.053723666772485294,-
cat__origen_institucion - oficina desarrollo social de san vicente,0.05368482373899809,0.05368482373899809,+
cat__consultante_localidad_gregorio de laferrere,-0.05340710781168995,0.05340710781168995,-
cat__origen_institucion - gral pueyrredon organismo provincial de la ninez y adolescencia,0.05339252702567189,0.05339252702567189,+
cat__consultante_localidad_tacuil,0.05321023579333525,0.05321023579333525,+
cat__localidad_Tacuil,0.05321023579333525,0.05321023579333525,+
cat__localidad_Magdalena,0.05250080072681026,0.05250080072681026,+
cat__consultante_localidad_magdalena,0.05250080072681026,0.05250080072681026,+
cat__consultante_localidad_villa pueyrredon,0.052500800726810244,0.052500800726810244,+
cat__localidad_villa pueyrredon,0.052500800726810244,0.052500800726810244,+
cat__consultante_localidad_san carlos de bariloche,0.05213770372369371,0.05213770372369371,+
cat__consultante_localidad_posadas,0.05155826240302127,0.05155826240302127,+
cat__origen_institucion - ufem,0.050391652169547864,0.050391652169547864,+
"cat__origen_institucion - centro de salud de parana, entre rios",0.05035731408428653,0.05035731408428653,+
cat__localidad_Tandil,0.05016187527333171,0.05016187527333171,+
cat__origen_institucion - policia de la ciudad,0.04941187745179316,0.04941187745179316,+
cat__localidad_Riacho Negro   Clorinda,-0.0490626883388404,0.0490626883388404,-
cat__consultante_como_conocio_la_linea_Otro,-0.0490626883388404,0.0490626883388404,-
cat__localidad_Pocitos,0.04863894134799548,0.04863894134799548,+
cat__provincia_Misiones,-0.04821074857802742,0.04821074857802742,-
cat__origen_institucion - unidad de letrados moviles,0.0478917980098749,0.0478917980098749,+
cat__localidad_Victoria,0.04785270027888406,0.04785270027888406,+
cat__origen_institucion - policia federal,0.04747473412878518,0.04747473412878518,+
cat__origen_institucion - fuerzas de seguridad,0.04709534712269577,0.04709534712269577,+
cat__consultante_localidad_villa lynch,0.046875286523177184,0.046875286523177184,+
cat__localidad_CALETA OLIVIA,-0.046523246188933456,0.046523246188933456,-
cat__localidad_Rivadavia,-0.04650097568594596,0.04650097568594596,-
cat__consultante_localidad_paran,0.04638322347942592,0.04638322347942592,+
cat__origen_institucion - fiscalia federal de ushuia,0.04612059993668059,0.04612059993668059,+
cat__via_ingreso_celular coordinacion de la linea,0.04601139417516392,0.04601139417516392,+
cat__consultante_como_conocio_la_linea_Whatsapp,0.04569680472081432,0.04569680472081432,+
cat__localidad_Pilar,-0.045617963300898685,0.045617963300898685,-
cat__localidad_Adrogué,0.045195518555264304,0.045195518555264304,+
cat__origen_institucion - direccion general de acceso a la justicia (atajo),0.04464783387699275,0.04464783387699275,+
cat__localidad_General Guemes,-0.04416468365824619,0.04416468365824619,-
cat__localidad_San Miguel del Monte,0.044096380014648356,0.044096380014648356,+
cat__localidad_Fernández,-0.04384354577369022,0.04384354577369022,-
cat__origen_institucion - seccional juridica de la  division trata de la afip,0.04365644867451186,0.04365644867451186,+
cat__consultante_genero_no sabe / no contesta,0.04301330416614522,0.04301330416614522,+
cat__localidad_Quilmes,-0.042641174081628014,0.042641174081628014,-
"cat__origen_institucion - defensoria de bninas, ninos y adolescentes, comuna 9 caba",0.042531791495757504,0.042531791495757504,+
cat__localidad_Virrey del Pino,-0.04225990741135949,0.04225990741135949,-
cat__origen_institucion - ministerio publico fiscal de la provincia de jujuy,0.04215556191020412,0.04215556191020412,+
cat__origen_institucion - linea 144,0.04192400397790261,0.04192400397790261,+
cat__origen_institucion - tribunal federal n 5,0.04190051726060258,0.04190051726060258,+
cat__consultante_genero_varon cis,-0.04019233307072409,0.04019233307072409,-
cat__origen_institucion - juzgado federal n1 de caba,0.03958536580065006,0.03958536580065006,+
cat__localidad_Río Cuarto,-0.03931459042205287,0.03931459042205287,-
cat__localidad_Mar del Plata,0.03921352254873758,0.03921352254873758,+
cat__origen_institucion - ente de comunicaciones,0.039160452283642996,0.039160452283642996,+
cat__origen_institucion - juzgado federal n 1 de san martin,0.03899953966689686,0.03899953966689686,+
"cat__origen_institucion - ministerio de trabajo, empleo y seguridad social",0.03759808872873325,0.03759808872873325,+
cat__localidad_Monte Casero,0.03759808872873325,0.03759808872873325,+
cat__localidad_Guaymallén,0.03741674128836218,0.03741674128836218,+
cat__localidad_Lanus,-0.03729961064778691,0.03729961064778691,-
cat__consultante_localidad_alderetes,0.03684963724870601,0.03684963724870601,+
cat__origen_institucion - comisaria de la ciudad de alderetes de la provincia de tucuman,0.03684963724870601,0.03684963724870601,+
cat__origen_institucion - ente de comunicacionesmisiones  en el dia de la fecha siendo las 09.33 se comunico a la linea 145 del pnr un miembro del ente de comunicaciones para corroborar que la linea funcione-,0.03659293349543692,0.03659293349543692,+
cat__via_ingreso_flyer informado por la coordinacion,0.036163698383055214,0.036163698383055214,+
cat__localidad_Catamarca,-0.035957289075905445,0.035957289075905445,-
cat__origen_institucion - tribunal oral n 4 caba,0.03589769588891115,0.03589769588891115,+
cat__origen_institucion - division busqueda de personas  de policia de ciudad,0.03515676199317082,0.03515676199317082,+
cat__origen_institucion - unidad fiscal de delitos contra la integridad sexual,0.03490088278310461,0.03490088278310461,+
cat__localidad_Rio Grande,-0.03455856702735941,0.03455856702735941,-
cat__localidad_San José,0.03422146350606128,0.03422146350606128,+
cat__consultante_localidad_san jos,0.03422146350606128,0.03422146350606128,+
cat__localidad_Palermo,-0.033807239557874104,0.033807239557874104,-
cat__origen_institucion - subcomisaria nro. 22,0.033004135748906135,0.033004135748906135,+
cat__localidad_Cortaderas,0.033004135748906135,0.033004135748906135,+
cat__origen_institucion - subsecretaria de las mujeres municipalidad de neuquen,0.03291788187394482,0.03291788187394482,+
cat__localidad_Concepción de la Sierra,-0.03278098649541036,0.03278098649541036,-
cat__origen_institucion - defensora oficial del fuero de la responsabilidad penal juvenil,0.03271716549783437,0.03271716549783437,+
cat__localidad_Loreto,-0.032710863633479664,0.032710863633479664,-
cat__origen_institucion - juzgado federal numero 1 santa fe,0.032382646389621204,0.032382646389621204,+
"cat__origen_institucion - comisaria 5 de villa fiorito, lomas de zamora",0.03235827325894893,0.03235827325894893,+
cat__origen_institucion - juzgado federal de concepecion,0.03225707681515252,0.03225707681515252,+
cat__localidad_Concepción del Uruguay,0.03225707681515252,0.03225707681515252,+
cat__localidad_Santiago del Estero,-0.03221139162013146,0.03221139162013146,-
cat__es_anonima_si,0.031810141965966966,0.031810141965966966,+
cat__origen_institucion - afip,0.031600718265654734,0.031600718265654734,+
cat__consultante_localidad_balcarce,0.031600718265654734,0.031600718265654734,+
cat__consultante_localidad_munro,0.03122044039959875,0.03122044039959875,+
cat__localidad_Munro,0.03122044039959875,0.03122044039959875,+
cat__fin_de_semana_si,0.030577477537762156,0.030577477537762156,+
cat__origen_institucion - secretaria de ddhh de la provincia de santa fe,0.030109512277947222,0.030109512277947222,+
cat__localidad_Cordoba,0.03010181903886399,0.03010181903886399,+
cat__origen_institucion - fiscalia de zapala,0.029515244438425584,0.029515244438425584,+
cat__origen_institucion - fiscalia federal n 7,0.029250555255293548,0.029250555255293548,+
cat__origen_institucion - juzgado federal nro 2 de moron,0.02894632196428312,0.02894632196428312,+
cat__consultante_localidad_villa gobernador galvez,0.028191707738498405,0.028191707738498405,+
cat__localidad_Villa Gobernador Galvez,0.028191707738498405,0.028191707738498405,+
cat__origen_institucion - desarrollo social municipalida de gdor. galvez sta fe,0.028191707738498405,0.028191707738498405,+
cat__consultante_localidad_trelew,0.028112669225357375,0.028112669225357375,+
cat__origen_institucion - telecom,0.028024293278418266,0.028024293278418266,+
cat__origen_institucion - municipio de quilmes,0.026413932726335965,0.026413932726335965,+
cat__origen_institucion - programa de rescate y acompanamiento a personas damnificadas por el delito de trata de la provincia de bs as,0.02614215199121602,0.02614215199121602,+
cat__localidad_Junín,-0.026050644785864895,0.026050644785864895,-
cat__provincia_Córdoba,-0.025878064148324165,0.025878064148324165,-
cat__origen_institucion - policia aero portuaria,0.025686763682448,0.025686763682448,+
cat__origen_institucion - juzgado federal de san nicolas,0.02558168644759929,0.02558168644759929,+
cat__consultante_localidad_san nicols de los arroyos,0.02558168644759929,0.02558168644759929,+
cat__localidad_San Nicolás de los Arroyos,0.02558168644759929,0.02558168644759929,+
cat__localidad_Merlo,0.02433907722292844,0.02433907722292844,+
cat__origen_institucion - comisaria vecinal 1a,0.024254284041775886,0.024254284041775886,+
cat__localidad_Concordia,-0.024180687300544512,0.024180687300544512,-
cat__consultante_como_conocio_la_linea_contactada por la operadora,0.02353396912460297,0.02353396912460297,+
cat__origen_institucion - juzgado de violencia familiar de misiones,0.02353396912460297,0.02353396912460297,+
cat__localidad_Maipú,0.023475446066261695,0.023475446066261695,+
cat__consultante_localidad_godoy cruz,0.023330884178727394,0.023330884178727394,+
cat__origen_institucion - municipio de godoy cruz mendoza,0.023330884178727394,0.023330884178727394,+
cat__origen_institucion - juzgado federal de mdq,0.022899531035246345,0.022899531035246345,+
cat__localidad_Luján,0.02269759041912902,0.02269759041912902,+
cat__origen_institucion - ivc instituto de vivienda de la ciudad,0.022649400597395463,0.022649400597395463,+
cat__localidad_Villa María,0.02171516507109532,0.02171516507109532,+
cat__consultante_localidad_malvinas argentinas,0.021060834988601364,0.021060834988601364,+
cat__origen_institucion - protex,0.02104473735068966,0.02104473735068966,+
cat__consultante_localidad_remedios de escalada,0.02097513347688122,0.02097513347688122,+
cat__es_anonima_no,-0.020830869117231116,0.020830869117231116,-
cat__origen_institucion - personas extraviadas-ministerio de seguridad,0.020653242936898058,0.020653242936898058,+
"cat__origen_institucion - prefectura de comahue, neuquen",0.020534580434679036,0.020534580434679036,+
cat__consultante_genero_mujer,0.01997633364296671,0.01997633364296671,+
cat__consultante_localidad_la rioja,0.019875966115754894,0.019875966115754894,+
"cat__origen_institucion - caj los robles, la rioja",0.019875966115754894,0.019875966115754894,+
cat__localidad_La Rioja,0.019875966115754894,0.019875966115754894,+
cat__consultante_localidad_san salvador de jujuy,0.019639627660134003,0.019639627660134003,+
cat__fin_de_semana_no,-0.019598204689024085,0.019598204689024085,-
cat__origen_institucion - unidad fiscal especializada en delitos y contravenciones informaticas,0.01922286044865144,0.01922286044865144,+
cat__localidad_San Francisco Solano,0.01882115331960348,0.01882115331960348,+
cat__localidad_San Luis,0.01880020161535322,0.01880020161535322,+
cat__origen_institucion - asesoria de menores e incapaces n1 de necochea.,0.01878321343591833,0.01878321343591833,+
cat__origen_institucion - punto focal mendoza,0.018713805082947017,0.018713805082947017,+
cat__via_ingreso_correo institucional,-0.016873881567556204,0.016873881567556204,-
cat__localidad_Santa Fe,0.016556039310376587,0.016556039310376587,+
cat__origen_institucion - fiscalia n17,0.016187973147671817,0.016187973147671817,+
cat__localidad_San Isidro,0.01612787876375561,0.01612787876375561,+
cat__localidad_San Justo,0.016091314280815585,0.016091314280815585,+
cat__localidad_Rosario,0.015851479077097365,0.015851479077097365,+
cat__localidad_Pergamino,-0.015779884832930652,0.015779884832930652,-
cat__localidad_Ciudad de San Luis,0.015567238863952962,0.015567238863952962,+
cat__origen_institucion - pfa,0.014705603753877515,0.014705603753877515,+
cat__provincia_Jujuy,0.013299260591318947,0.013299260591318947,+
cat__origen_institucion - servicio socilal del hospital ramos mejia,0.013224221279982408,0.013224221279982408,+
cat__origen_institucion - ministerio de trabajo empleo y seguridad social,0.013216882899266615,0.013216882899266615,+
cat__consultante_como_conocio_la_linea_Por recomendación,-0.013097497163814682,0.013097497163814682,-
cat__origen_institucion - fiscalia fed nro. 1 de neuquen,0.012763872347052209,0.012763872347052209,+
cat__consultante_localidad_neuquen,0.012763872347052209,0.012763872347052209,+
cat__consultante_localidad_morn,-0.01245184551598359,0.01245184551598359,-
cat__origen_institucion - programa de rescate a victimas de trata de la provincia de bs.as,0.01194037431596741,0.01194037431596741,+
cat__localidad_Del Viso,-0.01160196768629087,0.01160196768629087,-
cat__localidad_Lanús,-0.010638544304344513,0.010638544304344513,-
cat__localidad_Cañuelas,0.010469204789409162,0.010469204789409162,+
cat__localidad_Ciudadela,0.010194003782106864,0.010194003782106864,+
cat__localidad_San Carlos de Bariloche,0.010038076295606586,0.010038076295606586,+
cat__consultante_tipo_consultante - ciudadano,0.009078419575728806,0.009078419575728806,+
cat__localidad_Marcos Paz,-0.008343095239157518,0.008343095239157518,-
cat__localidad_Moreno,0.007998763656415248,0.007998763656415248,+
cat__consultante_localidad_moreno,0.00797216008188096,0.00797216008188096,+
cat__origen_institucion - fiscalia federal n 1 de mendoza,0.007853152528594542,0.007853152528594542,+
cat__provincia_Corrientes,-0.006404220122759603,0.006404220122759603,-
cat__consultante_provincia_chubut,0.004479107848225342,0.004479107848225342,+
cat__consultante_localidad_neuqun,-0.0043153612012071605,0.0043153612012071605,-
cat__consultante_provincia_santa fe,-0.0038896244613568646,0.0038896244613568646,-
cat__localidad_Presidencia Roque Sáenz Peña,0.003652863896758498,0.003652863896758498,+
cat__provincia_Mendoza,-0.003495762274386335,0.003495762274386335,-
num__mes_sin,-0.002091151468623308,0.002091151468623308,-
cat__consultante_como_conocio_la_linea_Por Carteles en Vía Pública,-0.0019022232758944403,0.0019022232758944403,-
cat__consultante_localidad_corrientes,-0.00014934820496735892,0.00014934820496735892,-
